ledger_path,ledger_line,expected_sha256,listed_path,resolved_source_path,status,pinned_sha256,lf_normalized_sha256,crlf_normalized_sha256,note
Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/SHA256SUMS.txt,1,941ab63a57a3fab5719fb9842d7c1d22a939d413f47dc4430388032cb97e047e,README.md,Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/README.md,mismatch,1970824dd501e7f8a181537091ee482187bf8078392e199abad08c3c01df62d2,1970824dd501e7f8a181537091ee482187bf8078392e199abad08c3c01df62d2,3453647e15cc3689617f3f80354b6156262f8f65b3a3365ed65b578b6c83db19,The pinned file differs substantively or was regenerated after the historical ledger.
Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/SHA256SUMS.txt,2,77c955d7a6f7f7742d0993b4be52e983f653c9346aaf74afcc5dca736bbd0947,fabius_dyadic_comb_experiments.py,Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/fabius_dyadic_comb_experiments.py,match,77c955d7a6f7f7742d0993b4be52e983f653c9346aaf74afcc5dca736bbd0947,77c955d7a6f7f7742d0993b4be52e983f653c9346aaf74afcc5dca736bbd0947,1e3a69b96037d1a9c92d30383c0776149470b443fe0393e734a4564c0e00c041,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/SHA256SUMS.txt,3,aa63328f4af458064261fb780b5f4fdf0f77627bb8800a2d928765a439701573,fabius_dyadic_comb_report.pdf,Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/fabius_dyadic_comb_report.pdf,missing,,,,The package ledger names a file absent from the pinned normalized tree.
Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/SHA256SUMS.txt,4,3379d821b76432e404e65cbff7cd0746520246be5c08093b3051a12f79e4ebec,fabius_dyadic_comb_report.tex,Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/fabius_dyadic_comb_report.tex,missing,,,,The package ledger names a file absent from the pinned normalized tree.
Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/SHA256SUMS.txt,5,e581421290fb9e535c0667771d08f6c201d81f8ea52e7c817d9394d16ccf99bb,numerical_results.txt,Dyadic_Comb_Frontiers/assets/fabius_dyadic_comb_report_final/numerical_results.txt,match,e581421290fb9e535c0667771d08f6c201d81f8ea52e7c817d9394d16ccf99bb,e581421290fb9e535c0667771d08f6c201d81f8ea52e7c817d9394d16ccf99bb,96ee26570d45c050e3757f7cb294bae64384520183425302e5dce9411e1acd66,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,1,cce12e85c320b43dc9211d326aa9cc5c9afe6912bd2b7a20598895022a6e42ad,Fabius_Dyadic_Comb_Sums_Report.pdf,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/Fabius_Dyadic_Comb_Sums_Report.pdf,missing,,,,The package ledger names a file absent from the pinned normalized tree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,2,4b6b0384df3f064586c214ad55682aab2789b51d380e70f9dcfa9a2bae9261c5,Fabius_Dyadic_Comb_Sums_Report.tex,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/Fabius_Dyadic_Comb_Sums_Report.tex,missing,,,,The package ledger names a file absent from the pinned normalized tree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,3,a9b9ecb1c52867ad5ccf5c16ece3f40861a9ea20d16135297802a58e49afaf4e,MANIFEST.txt,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/MANIFEST.txt,match,a9b9ecb1c52867ad5ccf5c16ece3f40861a9ea20d16135297802a58e49afaf4e,a9b9ecb1c52867ad5ccf5c16ece3f40861a9ea20d16135297802a58e49afaf4e,a52253e4d599b12287e9bbf1670f6988abb7632331c704cb35a1dd01d189d944,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,4,6e3a8fcca134a7c8f978515cfcfd5a7dc4c8342440648b5cc4be95c39464ca85,README.md,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/README.md,mismatch,346545b3f47f199d949c6aaed43923ddb91aa14ec663cdf37871eb16974287b5,346545b3f47f199d949c6aaed43923ddb91aa14ec663cdf37871eb16974287b5,37a666f55556ddb2702eb6399e21f3b3ed8f2097793ad7305866b464f0a7ed8e,The pinned file differs substantively or was regenerated after the historical ledger.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,5,8d83758532747a1c15ef0ca334ecd2c2d03b986bc5063b3212a24793f31f30c2,dyadic_comb_experiments.py,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/dyadic_comb_experiments.py,match,8d83758532747a1c15ef0ca334ecd2c2d03b986bc5063b3212a24793f31f30c2,8d83758532747a1c15ef0ca334ecd2c2d03b986bc5063b3212a24793f31f30c2,9caa925f16bc64ab68cde859594d53e15bc3f3698ef78125ecc2d7433c23b1bd,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,6,ff324930d12e03e898dcef2da6d37d69de39b3f3b502ed01e438f69b97b585a4,generated/exactness_matrix.csv,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/exactness_matrix.csv,line-ending-normalized,e3343b906f08494cd2b0fe399155ea38b9d3702dbefce9447ae4d1401f8619d7,e3343b906f08494cd2b0fe399155ea38b9d3702dbefce9447ae4d1401f8619d7,ff324930d12e03e898dcef2da6d37d69de39b3f3b502ed01e438f69b97b585a4,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,7,46732239fb10cf8a6f6fb9783e8c81999da7634bf5d3a68bff1284c4bf317a77,generated/exactness_matrix.tex,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/exactness_matrix.tex,match,46732239fb10cf8a6f6fb9783e8c81999da7634bf5d3a68bff1284c4bf317a77,46732239fb10cf8a6f6fb9783e8c81999da7634bf5d3a68bff1284c4bf317a77,643a2829bcf4e2c5b00d0687e8896cbbfa767987f321a14df25e720309b5dff5,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,8,c482d639f524df775e7cce87ae8d04211b9b6c04206b6b09ca683bb7f0572609,generated/first_defects.csv,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/first_defects.csv,line-ending-normalized,84bd26f1847198ab82c3341ccb5da7ac87ab420b805d9366526cd981de7e98a0,84bd26f1847198ab82c3341ccb5da7ac87ab420b805d9366526cd981de7e98a0,c482d639f524df775e7cce87ae8d04211b9b6c04206b6b09ca683bb7f0572609,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,9,2ea10bc6283e0088209a2cb85379ebcf28e1567988a2949798019b4006769932,generated/first_defects.tex,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/first_defects.tex,match,2ea10bc6283e0088209a2cb85379ebcf28e1567988a2949798019b4006769932,2ea10bc6283e0088209a2cb85379ebcf28e1567988a2949798019b4006769932,a7de05c74e0e3d79d66644fa6fb31b532384dbed57b0b24b59e031fce33153b5,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,10,dae938fa39b7ec95a993bcd5fcc42f3b1bc984ab3f2f26b607bc666dce8a74a5,generated/fractional_values.csv,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/fractional_values.csv,line-ending-normalized,e9f1d5c4f3a7fa0309d7f56ecacba4149890ff9548351c35430af76a4e7dfa65,e9f1d5c4f3a7fa0309d7f56ecacba4149890ff9548351c35430af76a4e7dfa65,dae938fa39b7ec95a993bcd5fcc42f3b1bc984ab3f2f26b607bc666dce8a74a5,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,11,e953ecb3a2c683b00e73e159800f9f0beeff8044c26673ca5b8f2f06a85c6afa,generated/fractional_values.tex,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/fractional_values.tex,match,e953ecb3a2c683b00e73e159800f9f0beeff8044c26673ca5b8f2f06a85c6afa,e953ecb3a2c683b00e73e159800f9f0beeff8044c26673ca5b8f2f06a85c6afa,8689e5040fcb8be99e2b19e6619192b736c3524a78ad1b98c79476848c5df278,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,12,85c57d3af2db41fd077118771ab26eaa6bc46112304ae497ce85d9671888f09a,generated/generating_functions.txt,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/generating_functions.txt,mismatch,23a5000c9ac4138647c9b7c8306e56f8bb643683a722b14326e2edd45941aec6,23a5000c9ac4138647c9b7c8306e56f8bb643683a722b14326e2edd45941aec6,62391161c083b0de34382ff01706ea5d6ba3413a92fa2d40418ece758d436076,The pinned file differs substantively or was regenerated after the historical ledger.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,13,d5e0624570d80595752b99a0a7f66da4287617b9c48ba7ef78acfd662ddbf9c0,generated/integer_closed_forms.csv,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/integer_closed_forms.csv,line-ending-normalized,dcf12f88b5ef5ee2ccd757574a8b7af6d52f5784534b3825480803498b6fb804,dcf12f88b5ef5ee2ccd757574a8b7af6d52f5784534b3825480803498b6fb804,d5e0624570d80595752b99a0a7f66da4287617b9c48ba7ef78acfd662ddbf9c0,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,14,3f9fdc946301752e38ef8cf2ac55c05dba2ebea812ccd94f111469e07abb57c4,generated/integer_closed_forms.tex,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/generated/integer_closed_forms.tex,match,3f9fdc946301752e38ef8cf2ac55c05dba2ebea812ccd94f111469e07abb57c4,3f9fdc946301752e38ef8cf2ac55c05dba2ebea812ccd94f111469e07abb57c4,630a2140087b6981c850df515c8b536170ed7dfb3bb2561bdb0d1be5f0723d0e,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/SHA256SUMS.txt,15,7ff64bdd4b74bab29d84b97b77c3b4f8135599d8ae890f0895add173fae44fbe,requirements.txt,Dyadic_Comb_Frontiers/assets/Fabius_Dyadic_Comb_Sums_Report_Package/requirements.txt,match,7ff64bdd4b74bab29d84b97b77c3b4f8135599d8ae890f0895add173fae44fbe,7ff64bdd4b74bab29d84b97b77c3b4f8135599d8ae890f0895add173fae44fbe,4059e070e87610430c6192e3c2d9d1ebd0261df5c1d82f2f4a85b0d422bf7ccd,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,1,3dd765d5cc7f321c630bfee62effd2a51a3d1cb132afe3d66ea87ba3978c7244,Makefile,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/Makefile,match,3dd765d5cc7f321c630bfee62effd2a51a3d1cb132afe3d66ea87ba3978c7244,3dd765d5cc7f321c630bfee62effd2a51a3d1cb132afe3d66ea87ba3978c7244,aef2a638b5ee3b27e7da5616a7e22afe8671f7ca4fa47da3cd1fb54cc69e8537,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,2,687458b3adce6947897f0b6522ce4f0679243d5100709c50b50a52f04545dd63,README.md,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/README.md,mismatch,543f02dad96e7e1d72d6625e1da5a2b5a3a202429b46da45b67ef5736713cad5,543f02dad96e7e1d72d6625e1da5a2b5a3a202429b46da45b67ef5736713cad5,b9e51f5538e6ff0aa020e48c17e8217788a6247dee001ff1bdf2f37d1b44117b,The pinned file differs substantively or was regenerated after the historical ledger.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,3,6f71df9c2fd47158a87d789b0c4dd6bc58868dce0be77191a144dce0707a0333,SOURCE_AUDIT.md,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SOURCE_AUDIT.md,mismatch,7e105adaa880a1946ee2e389072545bd13f1b57f8544c8244c7ce42cbeb74f8c,7e105adaa880a1946ee2e389072545bd13f1b57f8544c8244c7ce42cbeb74f8c,49eb5dbefc52e3a70d14779c81a7ed65dd8241e148dea861f8acdfd42bbfe7d5,The pinned file differs substantively or was regenerated after the historical ledger.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,4,5d6eb08191246afa22c5aa1f3ca6c0d0ca1b023480a08de72fa189b7aeadec6b,data/corrected_errors.csv,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/data/corrected_errors.csv,line-ending-normalized,46df82a74ecb7e3371b94021655208cf0ec06eec5e4e9d017df5c438e9d5ea62,46df82a74ecb7e3371b94021655208cf0ec06eec5e4e9d017df5c438e9d5ea62,5d6eb08191246afa22c5aa1f3ca6c0d0ca1b023480a08de72fa189b7aeadec6b,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,5,44b12236c57bb7e13aa99a20a4d0a6d3138c030fd06d047873082c94af84c90d,data/moment_table.tex,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/data/moment_table.tex,match,44b12236c57bb7e13aa99a20a4d0a6d3138c030fd06d047873082c94af84c90d,44b12236c57bb7e13aa99a20a4d0a6d3138c030fd06d047873082c94af84c90d,29ccd32302687cfe553f4b46198f2af56abbd8e5ef8ccec63f583babe1e4d3c8,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,6,c2dd5c6d54beeef769c91aaae4e416c27881ebe4130fc36210bd882052b3735a,data/moments.csv,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/data/moments.csv,line-ending-normalized,12f62161d6a6fab62c05fa008692ecb23717082be981cacc724def5663b9ae7d,12f62161d6a6fab62c05fa008692ecb23717082be981cacc724def5663b9ae7d,c2dd5c6d54beeef769c91aaae4e416c27881ebe4130fc36210bd882052b3735a,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,7,e32c80b78bb54aa2f59c1c022bb5e6db8346dac0788c2092a895658c21fad8df,data/numerical_results.txt,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/data/numerical_results.txt,match,e32c80b78bb54aa2f59c1c022bb5e6db8346dac0788c2092a895658c21fad8df,e32c80b78bb54aa2f59c1c022bb5e6db8346dac0788c2092a895658c21fad8df,7c07170aa5c79cfcf576215cb93fd2b3b7d3b68619a7d17d3bdc7d57b0cc4d89,Expected and pinned bytes agree.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,8,03b3eee039c6ca6ef421e754285acc5ed65e41c330a647c9b50acb13c9f389b9,data/richardson.csv,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/data/richardson.csv,line-ending-normalized,594b53e93ea9623a8fd9a1872f984452d7e8d69810ae3ddc2a57ee25b07ae7bb,594b53e93ea9623a8fd9a1872f984452d7e8d69810ae3ddc2a57ee25b07ae7bb,03b3eee039c6ca6ef421e754285acc5ed65e41c330a647c9b50acb13c9f389b9,The expected digest matches after CRLF-to-LF normalization.
Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/SHA256SUMS,9,38279477da35348b1d7bbbdfde83b89ee4655ffc9acd1aa3e9b951caa96100d1,data/ruffa_n3.csv,Dyadic_Comb_Frontiers/assets/Fabius_Euler_Maclaurin_Report_Package/data/ruffa_n3.csv,line-ending-normalized,f31980ac0682dea29733987c552376610f0282c25672739af21d6b0c8f1e674b,f31980ac0682dea29733987c552376610f0282c25672739af21d6b0c8f1e674b,38279477da35348b1d7bbbdfde83b89ee4655ffc9acd1aa3e9b951caa96100d1,The expected digest matches after CRLF-to-LF normalization.
