theta,Q_direct,Q_fourier_4,Q_first_harmonic,abs_error,tail_bound
0.770428015564,-1.64043965965265703626575904872,-1.64043965968678090048769917045,-1.64043965968994303027242068463,3.41238642219e-11,5.27402475682e-56
0.774319066148,-1.64043958589755811727798790189,-1.64043958593159007102439057077,-1.64043958593476955035844979322,3.40319537464e-11,5.30255045921e-56
0.778210116732,-1.64043951400033348332263291837,-1.64043951403427377414856571581,-1.64043951403746300286391645749,3.39402908259e-11,5.33123044903e-56
0.782101167315,-1.64043944400395505069596377178,-1.64043944403780392548972031725,-1.64043944404099528011394476767,3.38488747938e-11,5.36006556077e-56
0.785992217899,-1.64043937595025861592636881923,-1.64043937598401632091126469093,-1.64043937598720217289059001121,3.37577049849e-11,5.38905663344e-56
0.789883268482,-1.64043930987991885116054241185,-1.64043930991358563189670622309,-1.64043930991675836583116549342,3.36667807362e-11,5.41820451059e-56
0.793774319066,-1.64043924583242499356746934415,-1.64043924586600109495362898628,-1.64043924586915312680077744033,3.35761013862e-11,5.44751004033e-56
0.79766536965,-1.64043918384605724331414015064,-1.64043918387954290958940424814,-1.64043918388266670479307691413,3.34856662753e-11,5.47697407537e-56
0.801556420233,-1.64043912395786388416277803924,-1.64043912399125935890841258332,-1.64043912399434745040918862746,3.33954747456e-11,5.506597473e-56
0.805447470817,-1.64043906620363914042399843041,-1.64043906623694466656519864123,-1.64043906623998967264952050366,3.33055261412e-11,5.53638109517e-56
0.809338521401,-1.64043901061790178345625813366,-1.64043901065111760326391553867,-1.64043901065411224520919662491,3.32158198077e-11,5.56632580851e-56
0.813229571984,-1.64043895723387450053161729838,-1.64043895726700085562408206495,-1.6404389572699379750976244537,3.31263550925e-11,5.59643248429e-56
0.817120622568,-1.64043890608346403836692172132,-1.64043890611650116971176023344,-1.6404389061193737458818923398,3.30371313448e-11,5.62670199854e-56
0.821011673152,-1.64043885719724213321141794138,-1.64043885723019028112716564696,-1.64043885723299144744569771489,3.29481479157e-11,5.65713523199e-56
0.824902723735,-1.64043881060442723887156280215,-1.64043881063728664302947233011,-1.64043881064000970364535329897,3.28594041579e-11,5.68773307017e-56
0.828793774319,-1.64043876633286706361234168883,-1.6404387663656379630381262691,-1.64043876636827640880306716799,3.27708994258e-11,5.71849640336e-56
0.832684824903,-1.6404387244090219263533641655,-1.64043872444170455942893635315,-1.6404387244442520834567407217,3.26826330756e-11,5.74942612668e-56
0.836575875486,-1.64043868485794894210973851417,-1.64043868489054354657494422142,-1.64043868489299405931735287489,3.25946044652e-11,5.7805231401e-56
0.84046692607,-1.64043864770328704613809587746,-1.64043864773579385909244373515,-1.64043864773814150289545693693,3.25068129543e-11,5.81178834843e-56
0.844357976654,-1.64043861296724286573682836729,-1.64043861299966212364121443971,-1.64043861300190128674709642024,3.24192579044e-11,5.8432226614e-56
0.848249027237,-1.64043858067057744813036888751,-1.64043858070290938680879673283,-1.64043858070503471677029249891,3.23319386784e-11,5.87482699364e-56
0.852140077821,-1.64043855083259385238396108137,-1.64043855086483870702525718365,-1.64043855086684512349995664796,3.22448546413e-11,5.90660226474e-56
0.856031128405,-1.64043852347112561275255987858,-1.64043852350328361791208444819,-1.640438523505166324806350567,3.21580051595e-11,5.93854939925e-56
0.859922178988,-1.64043849860252608037445366653,-1.64043849863459746997580685503,-1.64043849863635196690923932978,3.20713896014e-11,5.97066932675e-56
0.863813229572,-1.6404384762416586496529689163,-1.64043847627364365698969241335,-1.64043847627526575005272259124,3.19850073367e-11,6.00296298182e-56
0.867704280156,-1.64043845640188787519272940456,-1.64043845643378673293000346508,-1.6404384564352725447089058807,3.18988577373e-11,6.03543130409e-56
0.871595330739,-1.64043843909507148458006073146,-1.64043843912688442475639662091,-1.64043843912823040360175369569,3.18129401763e-11,6.0680752383e-56
0.875486381323,-1.6404384243315532917926503714,-1.64043842436328054582157826578,-1.64043842436448347433804319923,3.17272540289e-11,6.10089573429e-56
0.879377431907,-1.64043841212015701546167894091,-1.64043841215179881413343127166,-1.64043841215285581687049548547,3.16417986718e-11,6.13389374701e-56
0.88326848249,-1.6404384024681810056877434234,-1.6404384024997375791709336928,-1.640438402500646129496315154,3.15565734832e-11,6.16707023662e-56
0.887159533074,-1.64043839538139388255626085536,-1.6404383954128654603995579213,-1.64043839541362338653878047939,3.14715778433e-11,6.20042616844e-56
0.891050583658,-1.64043839086403108896166392079,-1.64043839089541790009546178293,-1.64043839089602339032318883737,3.13868111338e-11,6.23396251303e-56
0.894941634241,-1.64043838891879235979479423512,-1.6404383889500946325328773236,-1.64043838895054623950359071853,3.13022727381e-11,6.26768024618e-56
0.898832684825,-1.6404383895468401090068865507,-1.64043838957805807104809051856,-1.64043838957835471525576285471,3.12179620412e-11,6.30158034897e-56
0.902723735409,-1.64043839274779873551319551008,-1.64043839277893261394306356333,-1.64043839277907358630155421489,3.11338784299e-11,6.3356638078e-56
0.906614785992,-1.64043839851975484834853939059,-1.64043839855080486964097414628,-1.64043839855078983317898099694,3.10500212924e-11,6.36993161437e-56
0.910505836576,-1.64043840685925841093803109547,-1.64043840689022480095694200346,-1.64043840689005379162345754754,3.09663900189e-11,6.40438476578e-56
0.91439688716,-1.64043841776132480379867215649,-1.64043841779220778779961847758,-1.64043841779188121437796508348,3.08829840009e-11,6.43902426451e-56
0.918287937743,-1.64043843121943780443848990597,-1.64043843125023760707031925619,-1.64043843124975625020096925392,3.07998026318e-11,6.47385111845e-56
0.922178988327,-1.6404384472255534826643692128,-1.64043844725627032797085171577,-1.64043844725563533828536837006,3.07168453065e-11,6.50886634095e-56
0.926070038911,-1.64043846577010500897972691452,-1.64043846580073912040118493096,-1.64043846579995201577174498066,3.06341114215e-11,6.54407095085e-56
0.929961089494,-1.64043848684200837318558438423,-1.6404384868725599735605178626,-1.64043848687162263547159053771,3.05516003749e-11,6.57946597249e-56
0.933852140078,-1.64043851042866900977148131604,-1.6404385104591383213381887653,-1.64043851045805299038904448707,3.04693115667e-11,6.61505243575e-56
0.937743190661,-1.64043853651598932613635491995,-1.64043853654637657053455000799,-1.64043853654514584108334962316,3.03872443982e-11,6.65083137608e-56
0.941634241245,-1.64043856508837712912940583963,-1.64043856511868252740182965008,-1.64043856511730934136409704458,3.03053982724e-11,6.68680383454e-56
0.945525291829,-1.6404385961287549448843172193,-1.64043859615897871747834615953,-1.64043859615746635729464836133,3.0223772594e-11,6.72297085782e-56
0.949416342412,-1.64043862961857022637100036333,-1.64043862964871259314024973533,-1.64043862964706467392989455253,3.01423667692e-11,6.75933349826e-56
0.953307392996,-1.64043866553780644255485289364,-1.64043866556786762276077615635,-1.64043866556608808368028314172,3.00611802059e-11,6.79589281389e-56
0.95719844358,-1.64043870386499504254400451323,-1.64043870389497525485748823721,-1.64043870389306834968448960641,2.99802123135e-11,6.83264986848e-56
0.961089494163,-1.64043874457722828757457279437,-1.64043874460712775007752731023,-1.64043874460509803704260694987,2.9899462503e-11,6.86960573155e-56
0.964980544747,-1.64043878765017294314816562215,-1.64043878767999187333511139507,-1.64043878767784420422588784839,2.98189301869e-11,6.90676147838e-56
0.968871595331,-1.64043883305808482315643672273,-1.64043883308782343793608644375,-1.64043883308556294649958529776,2.97386147796e-11,6.9441181901e-56
0.972762645914,-1.6404388807738241772764724382,-1.64043888080348269297330886678,-1.64043888080111478264434737302,2.96585156968e-11,6.98167695366e-56
0.976653696498,-1.64043893076887191246071313261,-1.64043893079845054481656268299,-1.64043893079598087580148045703,2.95786323558e-11,7.01943886191e-56
0.980544747082,-1.64043898301334663881766714989,-1.64043898304284560299326923106,-1.64043898304028007873987985843,2.94989641756e-11,7.0574050136e-56
0.984435797665,-1.64043903747602252967319417169,-1.64043903750544204024976632086,-1.6404390375027867933358718846,2.94195105766e-11,7.09557651343e-56
0.988326848249,-1.64043909412434798518153938448,-1.64043909415368825616233816449,-1.64043909415094963363653846581,2.93402709808e-11,7.13395447206e-56
0.992217898833,-1.64043915292446508828421009555,-1.64043915295372633309608779832,-1.64043915295091088130592534144,2.92612448119e-11,7.17254000617e-56
0.996108949416,-1.64043921384122984141325003847,-1.6404392138704122729082071956,-1.64043921386752672185191440524,2.9182431495e-11,7.21133423848e-56
