theta,x,rate,center_series,lambert_rate,lambert_theta
55.312977284925296,0.9149177107583853,7.096485366400195,6.243883090836831,7.096485366400195,55.31297728492523
56.35271569534199,0.9161570555218824,7.16567805103486,6.286073829684068,7.165678051034853,56.35271569534196
57.41199845168183,0.9173796310488548,7.235217547368663,6.328043312171126,7.235217547368668,57.41199845168186
58.49119293621496,0.9185856342414082,7.305103855401633,6.369787484745594,7.305103855401629,58.491192936214894
59.59067343703134,0.9197752604443741,7.375336975133742,6.411302413358847,7.3753369751337505,59.59067343703133
60.71082127785214,0.9209487034357442,7.4459169065650315,6.4525842837655984,7.445916906565035,60.710821277852226
61.852024950280914,0.9221061554179888,7.51684364969546,6.4936294017165235,7.516843649695456,61.85202495028084
63.01468024854101,0.9232478070102297,7.588117204525041,6.5344341930465015,7.588117204525046,63.01468024854101
64.19919040674561,0.9243738472412361,7.659737571053782,6.574995203661062,7.659737571053789,64.19919040674566
65.40596623874806,0.92548446354322,7.731704749281668,6.61530909942391,7.731704749281679,65.40596623874802
