x,cdf_a_2_5,cdf_a_2_2,cdf_a_2_1,cdf_a_2_05,cdf_a_2_02,exp1_cdf
1.1699999999999999,0.73785599999999985,0.7103356202633121,0.70469722830223824,0.69432884273424422,0.69397527251711266,0.68963305873451497
1.1799999999999999,0.73785599999999985,0.7103356202633121,0.70469722830223824,0.70178423681389679,0.69700522031397294,0.69272126139886869
1.1899999999999999,0.73785599999999985,0.73666874569392005,0.70469722830223824,0.70178423681389679,0.70000516862769591,0.69577873593329587
1.2,0.73785599999999985,0.73666874569392005,0.71875926504975074,0.7090577920135579,0.70297541448286727,0.69880578808779792
1.21,0.7902847999999999,0.73666874569392005,0.71875926504975074,0.7090577920135579,0.70591625196323493,0.70180272057011261
1.22,0.7902847999999999,0.73666874569392005,0.71875926504975074,0.71615394342786121,0.70882797224082661,0.70476983307598573
1.23,0.7902847999999999,0.73666874569392005,0.71875926504975074,0.71615394342786121,0.71171086360477887,0.70770742231914063
1.24,0.7902847999999999,0.73666874569392005,0.73215168099976258,0.71615394342786121,0.71456521148988006,0.71061578206094933
1.25,0.7902847999999999,0.73666874569392005,0.73215168099976258,0.72307701797840118,0.71739129850483174,0.71349520313980985
1.26,0.7902847999999999,0.73666874569392005,0.73215168099976258,0.72307701797840118,0.7201894044602295,0.71634597350022955
1.27,0.7902847999999999,0.73666874569392005,0.73215168099976258,0.72983123705209874,0.72295980639626678,0.71916837822162027
1.28,0.7902847999999999,0.76060795063083653,0.73215168099976258,0.72983123705209874,0.72570277861016508,0.72196269954680581
1.29,0.7902847999999999,0.76060795063083653,0.7449063628569168,0.72983123705209874,0.72841859268333176,0.72472921691024772
1.3,0.7902847999999999,0.76060795063083653,0.7449063628569168,0.73642071907521822,0.73110751750824932,0.72746820696598746
1.3100000000000001,0.7902847999999999,0.76060795063083653,0.7449063628569168,0.73642071907521822,0.73376981931509833,0.73017994361531313
1.3200000000000001,0.7902847999999999,0.76060795063083653,0.7449063628569168,0.74284948202460321,0.73640576169811722,0.73286469803414966
1.3300000000000001,0.7902847999999999,0.76060795063083653,0.7449063628569168,0.74284948202460321,0.7390156056417001,0.73552273870017604
1.3400000000000001,0.7902847999999999,0.76060795063083653,0.75705367891134934,0.74284948202460321,0.74159960954623783,0.73815433141967401
1.3500000000000001,0.7902847999999999,0.76060795063083653,0.75705367891134934,0.74912144587766161,0.74415802925370078,0.74075973935410855
1.3600000000000001,0.7902847999999999,0.76060795063083653,0.75705367891134934,0.74912144587766161,0.74669111807297106,0.74333922304644418
1.3700000000000001,0.7902847999999999,0.78237086420985136,0.75705367891134934,0.75524043500259663,0.74919912680492184,0.74589304044719973
1.3800000000000001,0.7902847999999999,0.78237086420985136,0.75705367891134934,0.75524043500259663,0.75168230376724932,0.74842144694024348
1.3900000000000001,0.7902847999999999,0.78237086420985136,0.76862255134414226,0.75524043500259663,0.75414089481905877,0.75092469536833184
1.4000000000000001,0.83222783999999994,0.78237086420985136,0.76862255134414226,0.76121018049033817,0.75657514338520671,0.75340303605839354
1.4099999999999999,0.83222783999999994,0.78237086420985136,0.76862255134414226,0.76121018049033817,0.75898529048040264,0.75585671684656286
1.4199999999999999,0.83222783999999994,0.78237086420985136,0.76862255134414226,0.76703432242959813,0.76137157473307193,0.75828598310296358
1.4299999999999999,0.83222783999999994,0.78237086420985136,0.77964052508965931,0.76703432242959813,0.76373423240898219,0.76069107775624545
1.4399999999999999,0.83222783999999994,0.78237086420985136,0.77964052508965931,0.77271641212643727,0.76607349743463582,0.76307224131787821
1.45,0.83222783999999994,0.78237086420985136,0.77964052508965931,0.77271641212643727,0.76838960142043145,0.76542971190620235
1.46,0.83222783999999994,0.80215533109986481,0.77964052508965931,0.77271641212643727,0.7706827736835955,0.76776372527024117
1.47,0.83222783999999994,0.80215533109986481,0.77964052508965931,0.77825991426969487,0.7729532412708866,0.77007451481327616
1.48,0.83222783999999994,0.80215533109986481,0.79013383341872312,0.77825991426969487,0.77520122898107591,0.77236231161618729
1.49,0.83222783999999994,0.80215533109986481,0.79013383341872312,0.78366820904360468,0.77742695938720385,0.77462734446056125
1.5,0.83222783999999994,0.80215533109986481,0.79013383341872312,0.78366820904360468,0.77963065285861766,0.77686983985157021
1.51,0.83222783999999994,0.80215533109986481,0.79013383341872312,0.78366820904360468,0.78181252758278985,0.77909002204062183
1.52,0.83222783999999994,0.80215533109986481,0.79013383341872312,0.78894459418888263,0.78397279958692057,0.78128811304778523
