n,decimal_digits_Dn,log_Dn,root_Dn,root_norm,normalized_norm,linear_log_remainder
131,16039,36931.134588803292162658390250220247163436295587484,8.602377427821799946284745491677825418136661752347,8.4778231181519293668755540932314930602668956525778,0.63284813219988403380777294728686986248354567986778,-0.45734034869703225759676222498052547404886527482474
132,16285,37495.42585061840894320939486606201796165917818994,8.6015406855577339408329853293863380360703542604586,8.4779349560533787167375056980823555044328688539455,0.63284184253643064810699547828580451493049203939598,-0.45734182137258148839021305060167794899539382005632
133,16531,38063.995504708476469065262442162506802726064057814,8.6007166031350637029932858463049668310241282900927,8.4780451850100510489042594855128196014669321220486,0.63283697032747248475889132209696499528676760916998,-0.4573433297895947733020254115915919608293431140155
134,16780,38636.843553442079691633593430301388604304296054642,8.5999048965355771848111718436895078350850463312676,8.4781538450896235638031231324407061238833436413989,0.63283359707438476433159514174730084342388505995106,-0.4573448554718829812131281408921988358342569941506
135,17031,39213.969999281226669668285479302953899502777234627,8.5991052902175990437453056770077588870635499050303,8.4782609740615341077108429616688243664369413378178,0.63283178187430658164424062537004271190622474019591,-0.45734637979867660454651738717592367254038769777335
136,17283,39795.374844745406612269297685149176965792837829639,8.5983175167854000325133373840767634465971723938686,8.4783666074649934156018020288427135502604105072044,0.63283156108971585486254457328237313235937609141025,-0.45734788427422030987406112446538682862101550179272
137,17538,40381.058092375595161025228191031779937494580075942,8.597541316673894087962074324867311720053075433482,8.4784707786886446182371150918229932718792453120162,0.632832948316266063180643171711543157346833359551,-0.45734935078594554365867463258000911226427378164788
138,17794,40971.019744698674748613969154442542044364000205911,8.5967764378480176328183017798817147274454408444635,8.4785735190611351847768381715010755601870163185348,0.63283593464584285730773622285905322018532705791733,-0.45735076184841044167381177525707525434926308949828
139,18052,41565.259804192727429166210938658498971008886244476,8.5960226355162059742316502263430291460140239680221,8.478674857951734266442006786385175689228583846455,0.63284048921822845619183682454209539467300496502794,-0.45735210083043318288794784616044844780322646120984
140,18312,42163.778273253641414956606364073698129382046306321,8.5952796718573991710137000104627490760319401655545,8.4787748228800047036272487552724560034186487811925,0.63284656005119073629612127627196676127102450872467,-0.45735335216310744012786986544208345614819934767975
141,18574,42766.575154163450757071497333930894387472655877319,8.5945473157610246995584709793355599937702416173867,8.4788734396334256201402455921928486068690637622732,0.63285407513529143905537616397095615764376978336364,-0.45735450152667430818493059134389763091717100834798
142,18837,43373.650449060800348371926725454942226522332595366,8.5938253425794170288423621457582803829408381504478,8.4789707323917605479626991512628377417592435686134,0.63286294377628943031965364784764426886450465634784,-0.4573555360145311765415645777763485866109186670322
143,19103,43985.004159913895976858054704776239934296557456296,8.5931135338921451704253527171801891183977854952405,8.4790667238568794396152621333324153793684538414225,0.6328730581647604174161437116294089199565895165805,-0.45735644427298113609945793724300137142346103822121
144,19370,44600.6362884962618890706305274473565582721463818,8.5924116772817287523425671987181580246654863227461,8.4791614353866727110599221010229099327206638336293,0.6328842951495264977135257828968012672222936187531,-0.45735721661566289648115904702391395088137933144101
145,19640,45220.546836365586709837416889257324490592396256855,8.5917195661202315257767387738317775705478691978142,8.479254887131643435282895192440476471131584296048,0.63289651818875023654403377691420262656757654704626,-0.45735784511194666299539812063649893514168725191075
146,19911,45844.735804845893176485751052069582080223759099135,8.5910369993662287938470146845435740493998164467171,8.4793470981727315363771941598386216488595957255647,0.63290957945015943690071397357993211299513296120395,-0.45735832364893145382207326934833600789713009719653
147,20184,46473.203195013218641125476031556849687027395771627,8.5903637813716523856105716550892824379828064612372,8.4794380866589125279696365183851473363695834622462,0.63292332202988662894529591611460821796933941857723,-0.45735864796702913846608024895522029753786931108692
148,20458,47105.949007684942409035890892500191842977880793569,8.5896997216980238027856783909814900748296749253233,8.4795278699431237827033300233233705878642292184056,0.63293758225788093742009262271896940704999540481522,-0.45735881566946509557099297652641076605559132370498
149,20735,47742.973243412843511463200481976283931210609202019,8.5890446349415933382201076938056211703041684545961,8.4796164647151038074665951154329135968876237561805,0.63295219205681967571535230441277824304265760623359,-0.45735882620635982135434457742722082504743717226379
150,21014,48384.275902479919297845767627232989428250057410193,8.5883983405669105739410867934109993499312359660232,8.4797038871297843001724084847064899927946087852562,0.63296698132094214440666565981492649276142679423285,-0.45735868083437514418681409253863490587408162527553
151,21294,49029.85698490094213990741971667806211185626194009,8.587760662748359951576167205199707242360826261766,8.4797901529299501009762598332865328042059275898189,0.63298178028126570742030120884333847955444068911076,-0.45735838255320819310830389172564910240611463099811
152,21576,49679.716490426679434848363927209740212557050072674,8.5871314302192042720062109982938196839858455618417,8.4798752775619772087398886298126148379484181459998,0.63299642182422802474358176317468309157078983764876,-0.45735793602049153141832556873520400099259246165906
153,21860,50333.854418551651824353903203287365903594225245714,8.5865104761276891877311998901272502644350587546695,8.4799592762835719902266299978492248355587492149417,0.63301074373191941198994226145515270204862356364182,-0.45735734744690494634911088766658198498013752089003
154,22146,50992.270768525256917150066740507390616193456690863,8.58589763789977312183748725552961540981964155941,8.4800421642625632891389044860201358246784274053031,0.6330245908137022641763020077810307217499667346563,-0.45735662447351987325201383214175123305788985194293
155,22434,51654.965539366041561832193340247667106429452628349,8.5852927571080596592567915368510418396023265445061,8.4801239566659406876590902481070296419052949499497,0.63303781690112416973030275133141463033383376279255,-0.45735577603357854998990437471242703640663111906224
156,22724,52321.938729878865532130345613767459707709019275275,8.5846956793465233430025198423445992371179371055949,8.4802046687384837343703207542296290784559270302491,0.63305028668057010915646379722205075251574864987267,-0.45735481220105466259119550221482187533008450229698
157,23015,52993.190338674663934249424249589390968264822521729,8.5841062541106349613745183855737587312992937472723,8.4802843158704853845804596280461762310731558408059,0.63306187734100955263556605511325719602863365565725,-0.4573537440284491122502127542832178814244918714834
158,23309,53668.720364192485196672098845062796838327600866947,8.5835243346825087825358460952336306652450777972417,8.4803629136542349674165133579850279719029121111354,0.63307248001741118097166022752039670597138128570182,-0.45735258337634301609453349975917230954902182665305
159,23604,54348.52880472345651590743163409491754700350163897,8.5829497780207116943534865097669518622228895471586,8.4804404779290884788047618586697554410064305854955,0.6330820010138507573564329012925870540614304514305,-0.45735134273726030574920085570266689321161338795396
160,23901,55032.615658436309350016402803151170506039853176735,8.5823824446543927215552458214746062557627389704086,8.4805170248151137961215498364219823023737886931599,0.6330903627939527606996729062877153220642571860382,-0.45735003505638517984914465775857643107512578190035
161,24200,55720.980923404084101899834716648257628031996932364,8.5818221985814107735239918272478991092141738345063,8.4805925707354526209598423611077496011377340633496,0.63309750473000955176584321574204582220881095193998,-0.45734867355163673371015252235522913768648935246685
162,24501,56413.624597631625529866788431712026012441110043997,8.5812689071701585574424851107450371627064681668874,8.480667132427686968011286316665618379725184817966,0.63310338360584060214773631252265073128464404854184,-0.45734727153552645900911179940948100707397143503842
163,24803,57110.546679083478571085056847753083458147395590837,8.5807224410648011906264077042137168733990090864277,8.4807407269446335646690919010842204023793187918027,0.63310797387212001981135784144741300205655230113975,-0.45734584224111661536499946040611365660854482261408
164,25108,57811.747165711797974211799333434611909568957436417,8.5801826740936689709935093695694327764747378482624,8.4808133716451127336923232503489404499368134243207,0.63311126765645022930436084663758429135423912686447,-0.45734439865426177625141212842433997190883672588705
165,25414,58517.226055483894135174563899183890865960345612204,8.5796494831805648204645004981897942917947536420066,8.4808850841753477442469061630317944302316899137464,0.63311327453383725702322751061152732567171868762155,-0.45734295335415551172204928559540673932728843567565
166,25722,59226.983346409051466281600931518003148052869012976,8.5791227482587679093759033481230944055424641582186,8.4809558824417452047614357388949448418219539416986,0.63311402106638079254413619147964427177218211786748,-0.45734151836402277339135032960279984990207239656546
167,26033,59941.019036564274096072782618470203509192931338457,8.5786023521875357142298778527753729300156120268073,8.4810257845758862205999550508110810866962390140997,0.63311355012389094449724222632189402951605666115575,-0.45734010501359979408285909461559875048425030631155
168,26345,60659.33312411863624292131875371156328124627504725,8.5780881806709270808279184817980016810832242473187,8.4810948088926215285919562244581625424998096200409,0.6331119199997532369212712072911916230236295560887,-0.45733872381483093302112071852613945752760406699226
169,26658,61381.925607355940745108462386543889122565492028785,8.5775801221787885989196901364340596142686648048293,8.4811629738422117814308647038355316503489487450595,0.63310920333866254317159504758539512273677653223248,-0.45733738435198955922392627897643449309145073788341
170,26974,62108.796484695418460734701865147516623609081146616,8.5770780678697655987350069710445876809156511754579,8.4812302979574870277359729768473653694789409885509,0.63310548589482226500187259818715519546574434710192,-0.45733609518720131644255824661380824868131771730404
171,27292,62839.945754710233061663653198695104113199922852034,8.5765819115162172285444497993850756584488677193569,8.481296799797017911957622178321279936520453762275,0.63310086514085158808019738418201838046568828417915,-0.45733486378211631428717166006855566591733066481495
172,27611,63575.373416143589628216595841804750745662101869627,8.5760915494309322595867437119759572624169104811742,8.4813624978852960931723594870922583086330253138354,0.63309544874896207176225860074200517429737968543393,-0.45733369643624507576266536262235537672377351940776
173,27932,64315.079467922280907297799260162922978699189314605,8.5756068803955584038176126252996711469818642642029,8.4814274106509138840657049479610504863328859517809,0.63308935296696156897672213855553706778621754863946,-0.45733259824224431650394047246154486905277110807694
174,28255,65059.063909167541644213770250327510047443867281994,8.5751278055906729536214501120059736517927863803652,8.4814915563637142573819951266819108677335980498225,0.63308270091232916800649708348978586659049853104233,-0.45733157305821543453223755981747239303507194099948
175,28580,65807.326739203118576626741300065056031673391514118,8.5746542285274364116359191604595692366055359617364,8.4815549530718533088901355223004552939526875064523,0.63307562080799321028044760977927023501187537309771,-0.45733062349686326816702203212388484082944372070806
176,28907,66559.867957560501050300256213826436051105232927306,8.5741860549807834405865438721436889644886332900975,8.4816176185396791482053524517958422345903411168754,0.63306824418355112852706349481273780433242718062881,-0.45732975093115727246304805639369940283982321328819
177,29236,67316.687563981294367670332560889551810959495472016,8.5737231929241169098672657620481436076181818362869,8.4816795701872851140444129190651815337353012838767,0.6330607040655114922788570294796420490370410461665,-0.45732895551594354375929137311396742616930661310587
178,29566,68077.785558416754523581347295090225052839159645991,8.5732655524654810429398699294793943742747253122842,8.4817408250325422126526791461746804120270976903702,0.63305313317973200069032705039255303997990300325645,-0.45732823622477561213790026479495238280138937260971
179,29899,68843.161941024538553259794590332110872643146881926,8.5728130457851986839903671269686257676520041908438,8.4818013996363567057605617653055327264030808732762,0.63304566218858847760471086279907360825998758749198,-0.45732759090106592107518048211521714034037746513524
180,30233,69612.81671216275897347548272026328727764075223416,8.5723655870749655194615354589294400839836685576482,8.4818613100518346825507355186744640223767918028654,0.63303841798455451327096828986748580330449251564021,-0.4573270163225095178406637604914514394972943887917
181,30569,70386.749872381463417026134707418341741453531892361,8.5719230924784007334056314324900532332761226108208,8.4819205717779670005894000454014953883839156180879,0.63303152206081341314567291836607188719980143556321,-0.45732650827759760320115876446644322366214027528928
182,30907,71164.961422411691240101004659003834406980485137615,8.5714854800330590744386642734643169982893621830669,8.4819791997183758497716119304608747244916864548108,0.63302508897827653212889221858017379707177943343367,-0.45732606165292199223886800841735504583478837751568
183,31247,71947.451363152287336063335235381218798673488306123,8.5710526696139137006061972218787499528419008030604,8.4820372081455889854763393033449772080584421960639,0.63301922494695686233110253147188694539028849343459,-0.45732567052987283646048928971368808325075922635686
184,31589,72734.219695654679348723225850764378597281332732505,8.57062458287832248474319358807986950473526014345,8.4820946106712299431982281429680392484483274584013,0.63301402653805520147440056734305053259937771048255,-0.45732532828925164034617940006239915985287182800383
185,31932,73525.266421105847690906635478908394231037949632381,8.5702011432124927482224937427805617478531535454676,8.482151420222432805522147207627801387647039467915,0.63300957954136944265773762666457646385410040688819,-0.45732502772226004332863466247842037103847947501467
186,32278,74320.591540809738005307850656138157493180108084615,8.5697822756794606895381206445174459776387939550945,8.482207649024708852315378128984144488917366283536,0.6330059579807469163307211888551049962945825350532,-0.45732476114628228470045275555802201981554150071253
187,32625,75120.195056167382738945140872162985560475322946829,8.5693679069686021329923387340702604284931628865761,8.4822633085914102077597237473666986928776174127627,0.63300322329827763364958337603791506715273006115148,-0.45732452052385585893522951779688368864240431816631
188,32974,75924.076968656012146982536136632811745856131649315,8.5689579653466906918621027234512021509734897825476,8.482318409719852957302678592924891015940261422268,0.63300142371578660155972517030104752738511918420872,-0.45732429758322061091265172761303147862179754083745
189,33325,76732.237279807445129090273808289129175631719042011,8.5685523806105180731236211151558390749086587446026,8.482372962494079747178125189238568796134825153822,0.63300059377994204944442043686736315253993397903528,-0.4573240839388512855879294639259099152952955541604
190,33678,77544.675991186056694967261373157173400682105034961,8.5681510840410891041492810207884933725241830289982,8.4824269762941602638440469273577065469584012078767,0.63300075409497190180749391265745093919139513127154,-0.457323871210412054187372976184330878557097177006
191,34032,78361.393104366621453229775853010560455821780136817,8.5677540083594011969815931018190495942827456944659,8.4824804598118479537271784127081487816005714481472,0.63300191124459449436889933356422170417956103268145,-0.45732365113862334132852404919744273283518450632167
192,34389,79182.38862091233125768976930232344114173329193672,8.5673610876838144486759225219430445185023379280567,8.4825334210723336868733114638910155356923323994675,0.63300405790234574954447439043729864326201971072956,-0.45732341569660074405525155194225134606915938450577
193,34747,80007.662542353280010151744847589015375713575682693,8.5669722574890144775861141271493798102388499904023,8.4825858674617626557858392495133904773048871538424,0.63300717312705123036741685373871086486745876895299,-0.45732315719531213723149405549443025414605336249903
194,35108,80837.214870165699641760016356101895376891533581189,8.5665874545665654912821676422631079204410091090092,8.482637805760110547133620318458370894563183230315,0.6330112228377779519234443395126285778311224380025,-0.45732286838190116459095046553936950854302642095156
195,35470,81671.0456057522185614112500396489060142079249575,8.5662066169870460530899721431846069594204804328074,8.4826892421789498747175440053330437469097556069268,0.63301616046024026582877337001316661127964499472355,-0.45732254252974197075302666153192475038972182892661
196,35834,82509.154750423397511662761730109500140776222963784,8.5658296840637546469315050480037619316981094212708,8.4827401824035782702317225278223850861564528241312,0.63302192773436112465755863432135162845622522511465,-0.45732217351921977054566299430221995378908693741105
197,36200,83351.54230538077800935503777686837566816246227407,8.5654565963179665244355660780575202084008683218498,8.4827906316389284266166695964261081819437477312912,0.6330284556705402553933997270379525654770051632389,-0.45732175590837300142379332275872653269699645132498
198,36567,84198.208271701655626877554411814972204819829777737,8.5650872954457175479031996348943796038690262198194,8.4828405946586351586012793054122337665239972147212,0.6330356656401900906484467794570884858748881731298,-0.4573212849926834882221009101514533629734881353385
199,36937,85049.152650325764603673310011067332093380407782155,8.5647217242860849137925752958216821140723705774572,8.482890075856599484459856234105414682193034329425,0.63304347058430376719285468852427689583528245845753,-0.45732075685345921480611888263692806579349639206648
200,37308,85904.375442044032031858047612731400579204664996294,8.5643598267909288511820825718168754682340396522293,8.482939079300363425131947798904179481546401782236,0.63305177632225024749506489588063759323298051663751,-0.45732016839441774200034639390903319626652492806071
