n,log_a_n,log10_a_n,root_normalization_Q_n,ratio_a_n_over_a_n_minus_1,W_n,ratio_minus_n_over_W_n,log_a_n_over_Bell_n,log_conjectural_constant_estimator,candidate_ratio,actual_minus_candidate_ratio
1002,4488.958256276672405371735350947835583607,1949.529800195002183929468520412946046621,1.653970747805466209792813244243272994536,192.8944617131950656081880302349644047153,5.251281197243425635678292733819969456107,2.08388380584865507873456430559935028266,40.28079053610730002813647091970052886192,-3.049007268145322614968045270205823586693,192.8777667575534517284030582074138352198,0.01669495564161387978497202755056949553074
1003,4494.221228273883269425293708646616703576,1951.815479891802198656527628700408035703,1.653850801532063975970860772381204451859,193.0543966674102009133302712206319904219,5.252119145953576422966927003919324591805,2.083862274117224517768860910468323308412,40.29212890455872555141208291365733184217,-3.048984056594128717968436130743391051822,193.0377159530279746655582141907377276743,0.016680714382226247772057029894262747651
1004,4499.485028262431020180224163375617761446,1954.101519180670886974403256070101443432,1.653731027717846055589850807495701789985,193.214310229784863523564641854155389771,5.252956280989282375016963481897267406743,2.083840777083080282809401559204118767261,40.30345764930474004203358274501132937317,-3.048960883647859613073334175725511097566,193.1976437305363270334146485039378510759,0.0166664992485364901499933502175386950886
1005,4504.749655446825781546879597080172661544,1956.387917716131385287460113457385489967,1.653611425936324726884020823835428180319,193.3742024267533866231976774744596985756,5.253792603944194641641387298948174789795,2.083819314653853814892892413121434630035,40.31477678788656262634807792936562695113,-3.048937749204742556563100228527345982567,193.3575501165865886926675275040181210585,0.01665231016679793053014997044157751716819
1006,4510.01510903312027965155914088517167487,1958.674675153376773630220096279843634554,1.653491995762497876332998120104509694838,193.5340732846907699521350357957874038912,5.254628116407268916176307744988456030511,2.083797886737516615373126770514800796085,40.32608633779623686920377694237895139892,-3.04891465316337273091676204243963938371,193.5174351376272249167482127081822022617,0.01663814706354503538682308760520162942748
1007,4515.281388228905340834234477913798511137,1960.961791148268120472617301858214022797,1.653372736772842338714517683649314230752,193.6939228299128722595792036975730774771,5.255462819962783903225870910389824913828,2.083776493242378651373910456783009697024,40.33738631647681693014824655279142065272,-3.048891595422711553726836479583708512251,193.6772988200472801954369932418627414182,0.01662400986559206414221045571033605888691
1008,4520.548492243305407190913117468494998358,1963.249265357332535144792070495715845591,1.653253648545307273627627676515728480906,193.853751088676602942266668239941328146,5.256296716190359695574183598602540538546,2.083755134077086770314701159787426022177,40.34867674132255283212244838820023954499,-3.048868575882084996047021188737669969413,193.8371411901765712151994460543101836903,0.01660989850003172706722218563114445565085
1009,4525.816420286974069575116312036353902467,1965.537097437761227844282174852288301571,1.653134730659307578250618872559552846359,194.0135580871801128715067149636357104804,5.257129806664976060800366919735706966886,2.083733809150623123448300162396969353497,40.35995762967907484775256820329319240891,-3.048845594441181910110880016309491250272,193.9969622742858790205615548171276048566,0.01659581289423385094516014650810562380675
1010,4531.085171572089617973449649363877619634,1967.825287047407577188686586177162412769,1.653015982695717336099670610036438696042,194.1733438515629844132575366517059838983,5.257962092956990638129167152377851144377,2.083712518372303598350400742543523972495,40.37122899884357700830732094840890490747,-3.048822651000052366360112963660177035907,194.1567620985871403608118273663255050662,0.01658175297584405244570928538047883215467
1011,4536.354745312350609170741297568474307744,1970.113833844785205277093066748244382246,1.652897404236863301555947253391814389609,194.3331084079064206454490463922669667028,5.258793576632157046045889665393339819134,2.083691261651776260301259291372733765088,40.38249086606499974035434896680816182405,-3.048799745459105999721464107387892608083,194.3165406892336382262919546336031011797,0.01656771867278241915709175866386552306615
1012,4541.625140722971451620716438547238177453,1972.402737489066060223775187075718257329,1.652778994866518419930605920623854238109,194.4928517822334337767356884292270690409,5.25962425925164290120078866642228131474,2.083670038899019802500212981219030622396,40.39374324854421163511552718388790208822,-3.048776877719110365071779564797470824312,194.4762980723201915785110496447814566239,0.01655370991324219822463878444561241695019
1013,4546.896357020678007438666620204984829651,1974.691997640078506127877255524367299471,1.652660754169895382838888466465434590471,194.652574000509032770836627377460904768,5.260454142372047749124441035167701457378,2.083648850024342005054221635737848291971,40.40498616343419035548744571492684605116,-3.048754047681189301831182351970226928187,194.6360342738833442782921917643943592965,0.01653972662568849254443561306654547149149
1014,4552.168393423703211433059617419430785487,1976.981613958305420443017088358223512418,1.652542681733640218656168553155649334934,194.8122750886404101805949693809758938642,5.261283227545420907272056255591869793184,2.08362769493837820268206135275972201951,40.41621962784020268566005465596110146962,-3.048731255246821307624781883595839899261,194.7957493199015532161338773716463811577,0.01652576873885696446109200932951270654005
1015,4557.441249151782707093518941129051207132,1979.271586104882298710946551076680194529,1.652424777145825917830508224765266943121,194.971955072477128195862126191677603788,5.262111516319279220911126232648246314686,2.083606573552089761076243444052466778378,40.42744365881998372823342570292233012158,-3.0487085003178379209537829386240887885,194.9554432362953756489430420148736868536,0.01651183618175254691908417680391693441138
1016,4562.714923426150499453082400178967136019,1981.561913741595366623618378459047933684,1.65230703999594609282794786152296284105,195.1316139778113039092880734406840440973,5.262939010236624732363298319371287263545,2.083585485776762561865174422550332219837,40.43865827338391525369980845660300480081,-3.048685782796422112817302200050032375322,195.1151160489276557472705692740845326922,0.01649792888364816201750416659951140510134
1017,4567.989415469534624743126127078064826946,1983.852596530879699378214942033069146736,1.652189469874908672488408859597562268146,195.2912518303777938040730760757780311016,5.26376571083596226410786194467179786893,2.08356443152400549611851112369843198141,40.44986348849520320712563362598792309213,-3.048663102585106687226640006594466894656,195.2747677836037103571546365429547235681,0.01648404677408344691843953282330753348336
1018,4573.264724506152836759814251869890610355,1986.143634135817348289900390703909475435,1.652072066375029630571729990196672392992,195.4508686558543774677114555730752630899,5.264591619651316916250773579067041122062,2.083543410705748966339099629940917012773,40.46105932107005437683583867170021887284,-3.048640459586772690554190764141278758338,195.4343984660715139806518662155570793872,0.01647018978286348705958935751818370272028
1019,4578.540849761708309861404972943900517444,1988.435026220135474627261953899741977953,1.651954829090026748274986269163690172673,195.6104644798619405357331536372968559147,5.265416738212251478859706165201029128105,2.083522423234243396885317512239509542333,40.47224578797785222987086158726941629396,-3.048617853704647829659607590634387195416,195.5940081220218829791110508356277936423,0.01645635784005755662210280166906227235943
1020,4583.817790463385358516211154637462136168,1990.726772448204490635609177589630606286,1.651837757615013410503853442677150799492,195.7700393279646568694242042354234372448,5.266241068043883759662197335106844019286,2.08350146902205775276806604564993295551,40.48342290604133191895486337175828010571,-3.048595284842304898736265244443981734578,195.7535967770886590032192011574579699868,0.01644255087599786620500307796546725802184
1021,4589.095545839845173321477803511686220843,1993.018872485036207713501472596590318522,1.651720851546492435682381993041890056026,195.9295932256701699714827585283762305431,5.267064610666903827600585501766794102426,2.083480547982078066767082532834268479716,40.49459069203675446568219719649027408547,-3.048572752903660214821490247348367070401,195.9131644568488916538248253111764517035,0.01642876882127831765793321719977883959779
1022,4594.374115121221573413899862620866087608,1995.311325996281991708074602358135121213,1.651604110482349938887132016467828733987,196.0891261984297736435430141531375868553,5.267887367597591172734064015962110252215,2.083459660027505974811662715000514991375,40.50574916269408012459784022487744835959,-3.048550257792972061914448393250730229443,196.072711186823020377518683908244412991,0.01641501160675326602433024489317386433366
1023,4599.65349753911677519296174011932683095,1997.604132648230925294935634180997434565,1.651487534021849228093194546425483192062,196.248638271638591889475279954693148464,5.268709340347831782974850790258724943703,2.083438805071857259571299498820468297059,40.51689833469714093281644044129516656842,-3.048527799414839143645997566213522217519,196.2322369924750556009277785256158260021,0.01640127916353628854750142907732246188983
1024,4604.933692326597177278734879134324579232,1999.897292107807977408593434507567138928,1.65137112176562473332118601463705842341,196.408129470635758068346458277410319684,5.269530530425135138142163882074857435298,2.083417983028960402202156914702238410366,40.5280382246838124497938036359692278831,-3.048505377674199044445228009652063191472,196.3917418992127591076540181425191948586,0.01638757142299896069244013489112482539699
1025,4610.214698718189161626221503744988282832,2002.19080404257217968958801508026882605,1.651254873315675968475850678735389303501,196.5675998207045933009014479156512922971,5.270350939332651121814412271159562617752,2.083397193812955142195707380342175509738,40.53916884924618469183405285085718346939,-3.048482992476326699147822925543738258034,196.551225932387823661764868358427151324,0.01637388831676963913657955722414097311991
1026,4615.496515949874910718781464705072201576,2004.484668120714809914676943388509747743,1.651138788275361525668441121579137774173,196.7270493470727841334023604227436827884,5.271170568569186851456755239709874015551,2.083376437338291045276266007353830937578,40.55029022493073226588533210877872945709,-3.048460643726832870991779570899092483428,196.7106891172960518817193201935677116465,0.01636022977673225168304022917597114183912
1027,4620.779143259088240763624881587584022795,2006.778884011057582376630627554413075406,1.651022866249393101816569461396476677146,196.8864780749125594626389993274648610146,5.271989419629223427297953144165994641344,2.083355713519726079294557891217351640848,40.56140236823848370714679613597187988067,-3.048438331331662637946434890788497226922,196.8701314791775343685887175760553194515,0.01634659573502509405028175140954156309248
1028,4626.062579884710450812796058466415556621,2009.073451383050845180380582914061827197,1.650907106843829557316731822365641936356,197.0458860293408667259007745617574278604,5.272807494002932600427226736991918940316,2.083335022272325198064853098711309785092,40.57250529562519002497972607714554802118,-3.048416055197093887321140214871788982089,197.0295530432168270924083538767100879471,0.01633298612403963349242068504733991328171
1029,4631.346825067066187733513961038258239626,2011.368369906771784422455794949356179738,1.650791509666071006586206018747218639658,197.2052732354195473596771117284340452595,5.273624793176193360578661337137293331063,2.083314363511458933093599444935713382037,40.5835990235014924615859359410216190227,-3.048393815229735818600326679257786652619,197.188953834543128040472286700660551174,0.01631940087641931920482502777349408553989
1030,4636.631878047919326952171406983663060497,2013.663639252922635220832020804778896969,1.65067607432485294027250741788469846448,197.3646397181555115308304664111108580837,5.274441318630608444067535844148714684737,2.083293737152801993147875166224475595425,40.59468356823308946788718377090393499868,-3.048371611336527454452096848919466078268,197.3483338782304531313605252329766484125,0.01630583992505839946994117813420967116972
1031,4641.917738070468868896729060929330384622,2015.959259092828899562507329181152108341,1.650560800430240378930060682731740237492,197.5239855025009121439632662403812684554,5.275257071843520762339824629895296063347,2.083273143112331871612372277555818305478,40.60575894614090290101007339491422747832,-3.048349443424736159857868538780256712961,197.5076931992978113984646144251376016676,0.0162923032031007454986518152436667877803
1032,4647.204404379344851062671362970590201367,2018.255229098437570936304375648284339806,1.650445687593622057965205666325063113506,197.6833106133533181286774765819289641997,5.276072054288029751593012512489236770818,2.083252581306327461584006785044905042039,40.61682517350124344775192517828367136364,-3.048327311401956169310984094620347647395,197.6670318227093794467546738734580795085,0.01627879064393868192280270847088469120327
1033,4652.491876220604275628119677517189593646,2020.551548942315365718585856990135584816,1.650330735427704643652104250925738036936,197.8426150755558870104030182171588993263,5.276886267433007643923279110145353910957,2.083232051651367678653634036960270302724,40.62788226654597527837430559753301713419,-3.048305215176107122032582428467030724331,197.8263497733746751865081450649816334834,0.01626530218121182389487315217726584289768
1034,4657.780152841727052544123249220042621788,2022.848218297646961279754293636909709477,1.650215943546506980023551504382757490797,198.0018989138975367684489559698145447232,5.277699712743115660451048681373572445567,2.083211554064330091324726371334793664755,40.63893024146267993504233382333833588839,-3.04828315465543260515341193715654584637,197.985647076148730847697857447941525139,0.01625183774880592075109852187301958423387
1035,4663.069233491611958026571016715906258256,2025.145236838233240779590763013500033083,1.650101311565354366442119275486995210021,198.161162153113116984909224629190969773,5.278512391678820126873864876964935997171,2.083191088462389559019245885211846180364,40.64996911439481945919952699277677124752,-3.048261129748498704810640097005297019716,198.1449237558322652787145402315391629296,0.01623839728085170619468439765180684335767
1036,4668.359117420572608376586984498498619346,2027.442604238489544619669458126972287377,1.649986839100872865658473377421296777254,198.3204048178835792880326614794993476947,5.279324305696408511892536455613666915349,2.083170654763016877621317640128591617879,40.66099890144189876213980264729705968263,-3.048239140364192565109090051419889026094,198.3041798371718555330765816539510419289,0.01622498071172375495607982554830576574797
1037,4673.649803880333449056688709810713077033,2029.740320173443928521265984230873631001,1.649872525770983642165106921510580379851,198.4796269328361470936452720244418063787,5.280135456248005388953509747562430237239,2.083150252883977432509677960527638447247,40.67201961865962724301032510220790934666,-3.048217186411720954896705920921357958127,198.4634153448601077477576694100807933593,0.01621158797603934588760261436101301939037
1038,4678.941292124025758950402546292272542138,2032.03838431873542819735714116507386267,1.649758371194897330655122268880658200225,198.6388285225444846481909658659572065708,5.280945844781588321747456290140336848737,2.083129882743329859030238706030865653115,40.68303128206007965845116050581483703776,-3.048195267800608842304416895274718879862,198.6226303035358273167409337449269884193,0.01619821900865733145003212103021815141815
1039,4684.233581406183669733440620267752215103,2034.336796350612330587488579121661971302,1.649644374993108434397072570813362231899,198.7980096115288653769354619372183702941,5.28175547274100367390111940816597593398,2.08310954425942471036047153422354078167,40.69403390761185624805019126752331076322,-3.048173384440697977000935443721663298099,198.781824737784188363386357149098990684,0.0161848737446770135491047881193796100837
1040,4689.52667098274020028495311989881259553,2036.635555945930451624464170197093018315,1.649530536787389753338241073938936526495,198.9571702242563395408566751939899460322,5.282564341565982343296541375480962228352,2.083089237350903132717676246797247124987,40.70502751124024211976443262691800052456,-3.048151536242145480113387229941975758278,198.9409986721369025151765104056861270381,0.0161715521194370256801647883038189940926
1041,4694.82056011102330606777537265096695784,2038.934662782151420501987216147872531287,1.649416856200786841750092377279921477361,199.1163103851409012057236592378471667116,5.28337245269215542144889297780078578007,2.08306896193669554786355435730069365412,40.71601210882736589943179065920103742189,-3.048129723115422441765029571260252844338,199.1001521310723869843841227091075178207,0.0161582540685142213395365287396488909614
1042,4700.115248049751943406992393161990675066,2041.234116537340970412558723184487289664,1.649303332857612495230974746855865442378,199.2754301185436545268450899926200664616,5.284179807551069778371249609904806667407,2.083048717936020342857863061765268300101,40.7269877162123576484704002419533317872,-3.048107944971312526181671564426439547688,199.2592851390159319581835924944037266569,0.01614497952772256866149749821633980473019
1043,4705.410734059032148596544121994059511449,2043.533916890167235725111926253021468849,1.649189966383441266882486521345218272628,199.4345294487729793529473333054283139581,5.284986407570203573351802292050274676442,2.083028505268382567014275862230656933344,40.7379543491915060538359817356805327246,-3.048086201720910584318762340407747132911,199.4183977203398673017072942781565116318,0.01613172843311205124003902727180232623984
1044,4710.70701740035313176399246607959424103,2045.834063519899055572035046827702514252,1.64907675640510401247724267942924080216,199.5936084000846961526213430299201307313,5.28579225417298169206615799330991577276,2.083008323853572636011924215528118070164,40.74891202351841489428115466374171842288,-3.04806449327562127396146433513357322874,199.5774898993637285775264340290290161247,0.01611850072096757509490900089111460658749
1045,4716.004097336583385423966513934758699398,2048.134556106404283815405928457767765821,1.648963702550682464437089885152989994835,199.7526669966822302667569846162819320694,5.28659734877879111044457121701301182743,2.08298817361166504311643978313116848659,40.75986075490415878693434383960598330414,-3.048042819547157687250375998856782118265,199.7365617003544223850152501765997854959,0.01610529632780788174173443968214657346052
1046,4721.301973131966807651194952747851679526,2050.435394330148105362432721791999191124,1.648850804449503834442119880172545942448,199.9117052627167754903628713349446131878,5.287401692802996185711157751101825421928,2.082968054463017077464659169717783144972,40.7708005590174382181898065201969243354,-3.048021180447539985585913040284633278407,199.8956131475263910230365481620139948773,0.01609211519038446732632317293061831041937
1047,4726.600644052118839804424779917372129944,2052.736577872191358800264194084406805286,1.648738061732135444492122048370598412091,200.0707232222874569871494348635226856779,5.288205287656953875009371631237701124425,2.082947966328267549367492485286417961188,40.78173145148473386287439661814884412414,-3.047999575889094041864699139172139212864,200.0546442650417764793658922736846995926,0.01607895724568050778354258983798608526058
1048,4731.900109364022618732912898014508740916,2055.038106414188865320501525732806409285,1.648625474030379386243396435292950278073,200.2297208994414935402327279442728426959,5.289008134748028882025277525878104648914,2.082927909128335522585793674934443189886,40.79265344789046019563096215325678236578,-3.04797800578445009000165608867490010502,200.2136550770105837502512582468304932663,0.01606582243090978998146969744234942966079
1049,4737.200368336025143397562128810230752003,2057.33997963838776390391063661465873763,1.64851304097726720844511855749946514962,200.3886983181743591422963730570839575973,5.289810235479608732017422750987916595875,2.082907882784419053534404358171805933965,40.80356656377711839843274334960708440224,-3.047956470046541381691819572179500556777,200.3726456074908434934845725982114742376,0.01605271068351564881180045887248335971828
1050,4742.501420237833455839155598107446730381,2059.642197227625852736000166186683977477,1.648400762207054632300707079592520425474,200.5476555024299439285291264453945404561,5.290611591251118775659405779935033164545,2.082887887217993937369873932063538714974,40.81447081464544856811779949022808287957,-3.047934968588602850366240264059058957495,200.5316158804887740183413287882936688002,0.01603962194116991018779765710087165583564
1051,4747.803264340510836426523347661188441537,2061.944758865329936824295221761219169412,1.648288637355216294580894962797616068168,200.7065924761007144556357202839121639269,5.291412203458037122098551255522482952651,2.082867922350812460917686945462493549022,40.82536621595458122780734124089928287131,-3.047913501324169782296660695073764010582,200.6905659199589426157243749334978238552,0.01602655614177183991134535041434007179072
1052,4753.105899916473013317852442301252134736,2064.247664235514181788300917248100679815,1.648176666058440518316444091003724064996,200.8655092630278733301989762016753161629,5.292212073491909501631434961761278942451,2.082847988104902162395154270733588394045,40.83625278312218814604688007904288750368,-3.0478920681670764948039863659309035653,200.8494957498044262318280118223326016711,0.0160135132234470983709643793427144917551
1053,4758.409326239484386068726778179928184306,2066.550913022778473793312558072011494622,1.648064847954624110899672749680552340349,201.0244058870015181896516496955074580671,5.293011202740364058394355800270916378362,2.082828084402564597886447410045838281579,40.8471305315246324674843261570262795797,-3.047870669031455021525894951563900691672,201.0084053938769714886187223220346962518,0.01600049312454670103292737347276181535886
1054,4763.713542584654263320855280382555471056,2068.854504912306785599391094989289926572,1.647953182682867189425184760717563785128,201.1832823717608000390970661203914022142,5.29380959258712607346422536911792554784,2.082808211166374114526575400622124111413,40.85799947649711815887456885080359303296,-3.047849303831733804699250138464132264275,201.1672948759771540544091728075025802878,0.01598749578364598468789331288882192638289
1055,4769.018548228433114505817223334752620987,2071.158439589865548696983178114924197446,1.647841669883468033101398651712853167441,201.342138740994080947198343867242677958,5.294607244412032618762739091089709447411,2.082788368319176630351421252136225503064,40.8688596333338387741756588679892445763,-3.047827972482636394413306702135467447846,201.326164219854537367782582922088327401,0.01597452113954357941576094515435055705658
1056,4774.324342448608835498521033736787818876,2073.4627167418020315008248005424774344,1.64773030919791796256567505042231158687,201.5009750183390911043368679867728177769,5.295404159591047142154105816069232216437,2.082768555784088420771269684325749319071,40.87971101728812554247747560170580816178,-3.047806674899180154790010885428626877578,201.4850134492078307181051507199897855133,0.01596156913126038623171726678303226358741
1057,4779.630924524303028155438161218961112491,2075.767336055042723573926136343098095152,1.647619100268896245937030631920064596577,201.6597912273830852462216768515931020725,5.296200339496273984124045262123317931718,2.08274877348449491162557015819112964248,40.8905536435725947824797069194071758228,-3.047785410996674977048015004898851680767,201.6438425876850466858449449817717603175,0.01594863969803856037673186982134175494885
1058,4784.938293735967293673036444456651992625,2078.072297217091725853592758244768033344,1.647508042740265031441607494604443475108,201.8185873916629984461125544375086573849,5.296995785495972826425214397503525264256,2.082729021344049478776988833969825724825,40.90138752735929464721208928473179056333,-3.0477641806907219994073375149259767732,201.8026516588836579458965341864783611365,0.01593573277934050021602025103029624838393
1059,4790.246449365379539702197877874065502575,2080.377599916029146851594973634433537183,1.647397136257064306447237887729062909667,201.9773635346656012788008804282028294456,5.297790498954573073071694737890592700369,2.082709299286672254203110167260988491639,40.91221268377985120266615255439688435099,-3.047742983897212333791909521415197954857,201.9614406863507534370916112236570994022,0.01592284831484784170926920454573004340355
1060,4795.555390695640301154763813916998972901,2082.683243840509504800752551343884250832,1.647286380465506882744605843009493575127,202.1361196798276543594736785932544625119,5.298584481232688164062662378328796577685,2.082689607236548938544453394836534905864,40.92302912792561384398418451389132424686,-3.047721820532325799287555981500942493589,202.1202096935831939010569934033259673297,0.01590998624446045841668518992849518212122
1061,4800.865117011169074638706435654913954888,2084.989228679760135720356633561344983206,1.647175775012973407913659560569623674445,202.294855850536062260567819754552767201,5.299377733687129822212871237347616181872,2.082669945118129620067771187177331220763,40.93383687484780005282777377139322433085,-3.04770069051252966231326457561614659936,202.2789587040277667935626276474653382618,0.01589714650829546700519210708742893926385
1062,4806.175627597700666458778821502830231717,2087.295554123579607373004144677399667121,1.647065319548007402615071448727897173691,202.4535720701280268097029781463216081223,5.300170257670922233465107303206518461581,2.082650312856127600003897278748506456865,40.94463593955763949952510458836691043684,-3.047679593754577383463897516147792655217,202.437687741081340571483609907967469085,0.01588432904668623821936823835413903722717
1063,4811.486921742281554119847115310846453025,2089.6022198623361390855725293858583269,1.646955013720310323647676600733777577554,202.6122683618911997717637081034575127435,5.300962054533316161057317481959957388857,2.082630710375518224219706952371787148418,40.95542633702651749357316217029174328816,-3.047658530175507370982801385034170809867,202.5963968280910183584817348469735537888,0.01587153380018141328197325648395895470092
1064,4816.798998733266261270457227986754369577,2091.909225586966027407214183314983470051,1.646844857180736652613945291581341738603,202.7709447490638349181829008046344432846,5.301753125619802993914680798527896979732,2.082611137601537721184048873429276158395,40.96620808218611778604816046759044372785,-3.047637499692641740823067493204395478265,202.7550859883542909924937256388170466017,0.0158587607095439256891751658173966828429
1065,4822.111857860313746024535148086434918888,2094.21657098897207757740048819785987647,1.646734849581289010036660875671793926395,202.9296012548349394864608972820522067664,5.302543472272128729634472041029854152854,2.082591594459682046187798965477091924745,40.97698118992856472745482525361073593445,-3.047616502223585083256490249630036696394,202.9137552451191894580950534197320048478,0.01584600971575002836584386232020191868558
1066,4827.425498414383802599464345177870516977,2096.524255760422040777194937377212835127,1.646624990575113294771081341790206911185,203.088237902344425032936673128649024141,5.303333095828307892429168312593707836668,2.082572080875705731778476813366761333169,40.98774567510656478452265177480065742703,-3.047595537686223235989563638647948865712,203.0724046215844367067901404420661762946,0.01583328075998832614653268658284784641639
1067,4832.73991968773347620912592786853055441,2098.83227959394705713708344349365570981,1.646515279816493848557960815231263995213,203.2468547146832576818097713342517426657,5.304121997622637386390867212404213209179,2.082552596775620744370152495150966843381,40.99850155253354741943490724198048663234,-3.047574605998722063746146152602320146719,203.2310341408995988682617494124967945661,0.01582057378365881354802192175494809957342
1068,4838.055120973913491150827184655214245735,2101.14064218274010447483756568114973192,1.646405716960848645563896566797085317523,203.4054517148936077733940415209534915702,5.304910178985710284437721359039369238036,2.082533142085695346989656801650133920966,41.00924883698380533495396249734729414006,-3.047553707079526244276712434008991467615,203.389643826165235855594492845683015855,0.01580788872837191779954867527047571513575
1069,4843.371101567764692025381906545848286951,2103.449343220554452737033085583883516678,1.646296301664724506756547672864289077523,203.5640289259689989145667455896274056526,5.305697641244429553300747545679352950958,2.082513716732452968120390524120000298637,41.01998754319263408888451300843839467465,-3.047532840847358060754395468421432552229,203.5482337004330513674696495912856206135,0.0157952255359475470970959983417850390312
1070,4848.687860765414498029941481914235995871,2105.758382401702124117992107050397482141,1.646187033585792338963343447076556992204,203.7225863708544564343592105066520786553,5.306484385722021714907039831466989182552,2.082494320642671076605308897313386196616,41.0307176858564710812943855788816958811,-3.047512007221216200518306456821793851303,203.7068037867060422903108500470267688793,0.01578258414841414404836045962530977600494
1071,4854.005397864273370263509182346909220387,2108.067759421052358830061660430777289811,1.646077912382842398463363209003070402789,203.8811240724466552476179477334141636219,5.307270413738050444513104180421388363746,2.082474953743380062570935398482983029342,41.04143927963303391789092250967227711283,-3.047491206120374560124900505311975321603,203.8653541079386475033426860153568486759,0.0157699645080077442752617180573149459618
1072,4859.323712163031291985401339258422397816,2110.377473974030086499285665920464512985,1.645968937715779578963123944100979270253,204.0396420535940671296480147196923889764,5.30805572660843010593973771448060677614,2.082455615961862124334534943425000606282,41.05215233914145815292938808925541818858,-3.047470437464381056668435020574118426409,204.0238846870368960895069147663911990194,0.01575736655717104014109995330118995706563
1073,4864.642802961654261767248260588062811176,2112.68752575661440316067005822171418521,1.645860109245618723808059017577138724068,204.1981403370971074047333660422173363757,5.308840325645439224257598107436746246845,2.082436307225650161256850109204997284233,41.06285687896243441500845194308759421019,-3.047449701173056445331844212240656275634,204.1823955468585549551636587131906925783,0.01574479023855244956970732902664379736743
1074,4869.962669561380799479454770616694310803,2114.997914465337053827382903736215424224,1.645751426634479962282509406571102717226,204.3566189457082810514120292759451881267,5.309624212157733896270347970014584817075,2.082417027462526672503075370218638644941,41.07355291363834491908656865259093749724,-3.047428997166493143129627397994420922961,204.3408867102132758614878512732879568683,0.0157322354950051899241780026572312584161
1075,4875.283311264718465053365189397416130395,2117.308639797280920608372458308868107368,1.645642889545584069852078984060913138538,204.5150779021323282273671426500097531627,5.310407387450361139140015122730883572001,2.082397776600522661675013479997674393937,41.08424045767339936803199189017884253732,-3.047408325365054058804620903744891707589,204.4993581998627418704541450766170934574,0.01571970226958635691299757339265970524089
1076,4880.604727375440389960700416889656608227,2119.619701450078516349026324906414739364,1.6455344976432478522032272968891684341,204.6735172290263692167782070827060203768,5.311189852824772177496982283352367381502,2.082378554567916547277625085748236078558,41.09491952553377024699823285352257322154,-3.047387685689371428840793269237406925367,204.6578100385208132082865797865355999296,0.01570719050555600849162729617042044712947
1077,4885.926917198581821352155565907803927769,2121.931099121910483769634183173566742449,1.645426250592879552935987101470988418955,204.8319369490000488029603334375700293324,5.311971609578835669374808771927406235206,2.082359361293233078983447445876966217906,41.10559013164772751389599577209343480644,-3.047367078060345659554471228394443093649,204.816242248853672549232502537039078545,0.0156947001463762537278309005309507873914
1078,4891.249880040436678797365312601055974635,2124.242832511504100076554983146714575679,1.645318148060974284766699725525394707419,204.9903370846156800691028059305206998591,5.312752659006850871307892221952915427621,2.082340196705242259658620752394194132526,41.11625229040577268921199646721113874306,-3.047346502399144175226669552816824062476,204.9746548534799697225035434728540860305,0.01568223113571034659926245766661382864137
1079,4896.57361520855412356876081840453977403,2126.554901318131787021127030050320270909,1.645210189715109484098659183318193315102,205.1487176583883876299019336884216154248,5.313533002399560742927799845966237748392,2.082321060732958273114521059559620802253,41.12690601616077234840459214951847859199,-3.047325958627200272239461345253491715526,205.1330478749709658452098712347561609081,0.01566978341742178469206245366545451675946
1080,4901.898122011735140412156738152877855049,2128.867305241609626381496042528976910266,1.645102375223940388819545955479313592472,205.307078692786250296866923661971567126,5.314312641044164991391936403680302519258,2.082301953305638417549257206737697215767,41.13755132322809102008582062223875238864,-3.047305446666211979179586766359426187366,205.2914213358506768840974875926421848825,0.01565735693557341276943606932938224347606
1081,4907.223399760029131747219480113644627343,2131.18004398229588084267204930095994841,1.644994704257195539185513521840448431284,205.4654202102304431800613785875036770091,5.315091576224333055976069527901330402021,2.082282874352782044643545416247815469552,41.14818822588572349317926362298959576175,-3.047284966438140922872757491395274146383,205.4497752585960166488819659334999302112,0.01564495163442653117941265400374679797116
1082,4912.549447764730524241278539745470430453,2133.49311724108952025026090542621387819,1.644887176485672301652765175634823698837,205.6237422330953792290270026372514056467,5.315869809220217033160102346295065852147,2.082263823804129504275729464929214392946,41.15881673837442653622311099043034385286,-3.047264517865211200312371442188698458151,205.608109665636939219955794107770518863,0.01563256745844000907120852948088678373905
1083,4917.876265338375387700251404559462127521,2135.806524719428753213450265480165696814,1.644779791581232415518425417847591400049,205.7820447837088502156201839672699859667,5.3166473413084645425343682652220646304,2.082244801589661094820966489904732261506,41.16943687489785003196790850447799702906,-3.047244100869908256446607542004479334301,205.7664245793565808132303473803252395572,0.01562020435226940238983658694474640947182
1084,4923.203851794738066220759236989399657747,2138.120266119289564032963053179788919879,1.644672549216797562233469398879897703797,205.940327884352167161476316744917273403,5.317424173762231533851623226163625293152,2.08222580763959601899984861314782781083,41.18004864962266753039872145076348320267,-3.047223715374977767788123415106605295185,205.9247200220914010848574910832668013877,0.01560786226076607661882566165047201536245
1085,4928.532206448827821547815299963941500745,2140.434341143184254929823821633888980827,1.644565449066344957251425507715956714093,206.0985915572603002128010245990541910813,5.318200307851195035547826577710730926708,2.082206841884391345241978674276275426191,41.19065207667870622329183704248930205894,-3.047203361303424531810830116712093615688,206.0829960161313238785598941960941711988,0.01559554112897633424113040296001988256147
